episode,avg_return,max_stage,flag_get,avg_total_reward
3843,57.896,1,False,370.5
3844,55.152,1,False,368.083
3845,57.972,1,False,365.583
3846,55.349,1,False,363.75
3847,58.042,1,False,361.583
3848,55.414,1,False,359.75
3849,58.021,1,False,357.167
3850,55.243,1,False,370.769
3851,58.129,1,False,387.0
3852,55.452,1,False,366.923
3853,58.61,1,False,354.818
3854,54.447,1,False,356.714
3855,50.997,1,False,407.25
3856,18.401,1,False,196.0
3857,-3.728,1,False,0
3858,-5.127,1,False,0
3859,-2.727,1,False,0
3860,-0.387,1,False,0
3861,-0.125,1,False,0
3862,-1.314,1,False,0
3863,-2.449,1,False,0
3864,-3.313,1,False,0
3865,-2.856,1,False,0
3866,6.751,1,False,-16.0
3867,53.332,1,False,83.0
3868,64.435,1,False,422.857
3869,55.137,1,False,363.75
3870,39.392,1,False,193.0
3871,31.512,1,False,247.0
3872,50.559,1,False,432.667
3873,63.515,1,False,242.167
3874,67.629,1,False,523.5
3875,74.235,1,False,457.0
3876,75.362,1,False,202.6
3877,78.226,1,False,270.857
3878,64.085,1,False,519.4
3879,79.066,1,False,277.6
3880,69.919,1,False,398.0
3881,72.575,1,False,294.667
3882,67.98,1,False,334.2
3883,69.332,1,False,391.6
3884,86.912,1,False,412.167
3885,85.002,1,False,313.25
3886,73.126,1,False,188.5
3887,82.693,1,False,208.333
3888,86.461,1,False,260.4
3889,79.851,1,False,274.2
3890,84.845,1,False,327.4
3891,91.962,1,False,420.0
3892,81.55,1,False,789.333
3893,110.131,1,False,359.5
3894,98.175,1,False,321.667
3895,97.584,1,False,522.0
3896,99.309,1,False,465.5
3897,103.635,1,False,575.75
3898,106.52,1,False,243.667
3899,105.15,1,False,261.167
3900,98.379,1,False,230.667
3901,100.295,1,False,337.4
3902,107.805,1,False,277.8
3903,96.761,1,False,365.333
3904,111.174,1,False,313.429
3905,92.979,1,False,609.333
3906,96.228,1,False,603.0
3907,101.111,1,False,269.0
3908,99.603,1,False,227.25
3909,102.034,1,False,313.8
3910,92.12,1,False,318.833
3911,95.138,1,False,33.0
3912,91.52,1,False,345.6
3913,95.404,1,True,377.75
3914,85.688,1,False,-19.5
3915,85.125,1,False,374.333
3916,100.966,1,False,217.5
3917,94.675,1,False,547.2
3918,106.361,1,False,587.0
3919,108.9,1,False,355.25
3920,104.749,1,False,426.5
3921,98.928,1,False,336.333
3922,88.226,1,False,707.5
3923,94.967,1,False,607.75
3924,95.524,1,False,524.25
3925,93.312,1,False,500.0
3926,85.35,1,False,233.2
3927,61.188,1,False,407.0
3928,50.307,1,False,368.75
3929,43.165,1,False,307.0
3930,45.18,1,False,455.4
3931,34.365,1,False,399.75
3932,29.519,1,False,356.0
3933,26.039,1,False,364.8
3934,25.468,1,False,249.5
3935,17.867,1,False,302.0
3936,23.511,1,False,263.333
3937,36.584,1,False,83.25
3938,35.318,1,False,313.333
3939,59.506,1,False,162.333
3940,50.358,1,False,60.0
3941,56.182,1,False,155.4
3942,52.012,1,False,277.5
3943,49.805,1,False,327.0
3944,71.322,1,False,216.8
3945,71.063,1,False,578.333
3946,88.183,1,False,148.2
3947,78.036,1,False,187.0
3948,88.383,1,False,452.167
3949,88.365,1,False,391.667
3950,97.452,1,False,73.5
3951,79.395,1,False,166.2
3952,65.226,1,False,288.5
3953,69.481,1,False,413.0
3954,80.928,1,False,17.667
3955,76.223,1,False,95.0
3956,72.019,1,False,555.5
3957,83.796,1,False,260.5
3958,68.637,1,False,383.6
3959,66.614,1,False,334.5
3960,77.177,1,False,202.8
3961,80.637,1,False,407.0
3962,94.97,1,False,214.0
3963,91.309,1,False,383.571
3964,92.8,1,False,453.0
3965,98.874,1,False,491.833
3966,98.551,1,False,470.25
3967,98.444,1,False,355.429
3968,93.148,1,False,623.25
3969,106.563,1,False,159.5
3970,99.795,1,False,388.0
3971,103.631,1,False,390.75
3972,99.853,1,False,394.167
3973,107.199,1,False,287.25
3974,99.388,1,False,411.0
3975,102.366,1,False,537.167
3976,105.223,1,False,432.333
3977,93.719,1,False,362.833
3978,92.65,1,False,448.6
3979,99.336,1,False,311.8
3980,98.018,1,False,362.143
3981,93.675,1,False,453.667
3982,94.061,1,False,468.667
3983,101.81,1,False,284.0
3984,78.947,1,False,440.5
3985,86.529,1,False,234.167
3986,63.219,1,False,118.667
3987,36.446,1,False,0
3988,45.393,1,False,153.6
3989,63.398,1,False,115.75
3990,47.27,1,False,273.25
3991,67.327,1,False,161.333
3992,64.323,1,False,239.5
3993,68.558,1,False,198.667
3994,79.997,1,False,246.875
3995,66.336,1,False,365.667
3996,78.915,1,False,270.571
3997,69.089,1,False,412.4
3998,75.335,1,False,225.75
3999,84.249,1,False,216.5
4000,71.214,1,False,326.429
4001,79.315,1,False,290.333
4002,77.993,1,False,236.833
4003,76.466,1,False,505.714
4004,89.506,1,False,300.0
4005,90.439,1,False,248.0
4006,85.577,1,False,428.143
4007,81.762,1,False,473.0
4008,99.301,1,False,183.833
4009,89.405,1,False,351.429
4010,75.188,1,False,561.0
4011,94.545,1,False,510.4
4012,98.544,1,False,250.6
4013,84.893,1,False,444.5
4014,80.346,1,False,660.25
4015,99.818,1,False,63.0
4016,91.945,1,False,259.625
4017,76.304,1,False,585.286
4018,93.428,1,False,501.667
4019,100.033,1,False,165.0
4020,74.631,1,False,405.0
4021,87.883,1,False,389.0
4022,73.909,1,False,275.4
4023,79.096,1,False,458.5
4024,86.051,1,False,425.75
4025,80.992,1,False,347.0
4026,87.262,1,False,477.5
4027,92.491,1,False,224.667
4028,96.633,1,False,270.571
4029,83.722,1,False,523.0
4030,91.727,1,False,294.333
4031,100.898,1,False,130.571
4032,92.184,1,False,449.875
4033,85.913,1,False,653.2
4034,92.541,1,False,375.2
4035,96.654,1,False,312.6
4036,89.13,1,False,461.0
4037,88.628,1,False,512.333
4038,95.979,1,False,219.0
4039,88.748,1,False,391.857
4040,81.783,1,False,511.0
4041,95.403,1,False,292.25
4042,95.341,1,False,303.571
4043,83.322,1,False,535.833
4044,94.393,1,False,396.25
4045,99.641,1,False,249.167
4046,86.084,1,False,475.857
4047,93.146,1,False,556.8
4048,93.825,1,False,231.25
4049,92.828,1,False,385.714
4050,89.279,1,False,525.0
4051,100.098,1,False,297.8
4052,94.571,1,False,386.857
4053,88.334,1,False,552.8
4054,95.355,1,False,400.0
4055,102.061,1,False,302.0
4056,84.799,1,False,509.429
4057,92.27,1,False,554.25
4058,102.303,1,False,231.8
4059,87.156,1,False,422.714
4060,88.204,1,False,521.0
4061,102.669,1,False,187.0
4062,88.352,1,False,347.429
4063,86.597,1,False,527.833
4064,98.51,1,False,275.0
4065,96.943,1,False,265.143
4066,88.769,1,False,511.714
4067,94.937,1,False,567.25
4068,99.652,1,False,374.0
4069,91.457,1,False,509.5
4070,92.116,1,False,481.0
4071,101.267,1,False,292.333
4072,90.893,1,False,427.0
4073,88.542,1,False,503.5
4074,100.212,1,False,347.25
4075,92.843,1,False,339.333
4076,86.239,1,False,409.4
4077,97.613,1,False,212.8
4078,93.143,1,False,384.286
4079,90.748,1,False,507.8
4080,97.587,1,False,239.75
4081,96.134,1,False,301.429
4082,90.387,1,False,483.5
4083,95.693,1,False,466.2
4084,98.351,1,False,416.833
4085,90.834,1,False,547.667
4086,94.555,1,False,557.8
4087,98.542,1,False,479.0
4088,92.783,1,False,508.0
4089,94.052,1,False,409.6
4090,96.297,1,False,373.667
4091,92.426,1,False,405.6
4092,92.443,1,False,413.667
4093,97.946,1,False,365.2
4094,93.148,1,False,400.5
4095,92.249,1,False,417.4
4096,97.546,1,False,284.2
4097,94.225,1,False,316.0
4098,85.967,1,False,386.167
4099,93.729,1,False,243.0
4100,96.404,1,False,286.333
4101,87.259,1,False,560.143
4102,100.362,1,False,477.0
4103,96.781,1,False,282.0
4104,106.212,1,False,244.429
4105,98.685,1,False,672.5
4106,107.12,1,False,365.0
4107,114.443,1,False,279.833
4108,109.618,1,False,450.25
4109,115.724,1,False,200.667
4110,115.196,1,False,228.0
4111,117.429,1,False,283.75
4112,108.06,1,False,478.75
4113,119.772,1,False,417.25
4114,106.353,1,False,674.75
4115,115.241,1,False,272.333
4116,75.563,1,False,251.091
4117,75.781,1,False,308.083
4118,92.707,1,False,276.4
4119,78.911,1,False,294.125
4120,83.377,1,False,496.5
4121,96.342,1,False,356.429
4122,71.511,1,False,322.333
4123,63.525,1,False,-24.2
4124,63.495,1,False,305.2
4125,88.805,1,False,181.6
4126,64.212,1,False,227.8
4127,67.904,1,False,107.667
4128,70.424,1,False,158.667
4129,69.911,1,False,318.4
4130,76.593,1,False,196.2
4131,92.643,1,False,394.833
4132,84.715,1,False,480.8
4133,82.057,1,False,220.0
4134,91.715,1,False,158.0
4135,87.207,1,False,507.25
4136,96.213,1,False,535.667
4137,97.156,1,False,279.333
4138,89.697,1,False,472.286
4139,92.494,1,False,583.8
4140,98.658,1,False,294.75
4141,96.524,1,False,320.714
4142,94.305,1,False,391.0
4143,96.134,1,False,419.571
4144,99.927,1,False,435.2
4145,82.276,1,False,473.667
4146,100.181,1,False,352.5
4147,97.579,1,False,283.667
4148,87.971,1,False,486.714
4149,97.516,1,False,469.25
4150,98.259,1,False,227.4
4151,92.897,1,False,424.375
4152,90.895,1,False,577.25
4153,100.586,1,False,352.833
4154,94.386,1,False,444.0
4155,88.028,1,False,515.8
4156,101.125,1,False,310.4
4157,94.927,1,False,340.833
4158,88.904,1,False,474.833
4159,96.631,1,False,306.25
4160,96.367,1,False,244.0
4161,82.168,1,False,431.857
4162,99.615,1,False,301.0
4163,97.116,1,False,278.0
4164,90.955,1,False,507.714
4165,94.227,1,False,479.333
4166,100.789,1,False,307.714
4167,93.514,1,False,480.0
4168,89.856,1,False,533.8
4169,103.43,1,False,319.0
4170,94.046,1,False,377.833
4171,88.325,1,False,503.5
4172,102.716,1,False,275.5
4173,94.931,1,False,343.714
4174,90.159,1,False,577.0
4175,96.756,1,False,403.0
4176,88.186,1,False,299.5
4177,95.043,1,False,566.4
4178,94.487,1,False,378.0
4179,99.187,1,False,342.429
4180,93.358,1,False,451.2
4181,92.211,1,False,367.0
4182,101.104,1,False,293.5
4183,91.193,1,False,335.4
4184,92.584,1,False,416.286
4185,100.898,1,False,313.75
4186,92.584,1,False,381.0
4187,94.644,1,False,519.667
4188,96.353,1,False,432.25
4189,96.907,1,False,396.714
4190,94.372,1,False,509.8
4191,93.601,1,False,421.6
4192,100.31,1,False,349.5
4193,92.401,1,False,399.4
4194,91.878,1,False,401.833
4195,102.304,1,False,297.0
4196,91.188,1,False,438.857
4197,94.602,1,False,575.667
4198,98.769,1,False,365.0
4199,94.541,1,False,393.5
4200,94.944,1,False,569.2
4201,98.564,1,False,304.5
4202,92.363,1,False,344.286
4203,85.983,1,False,355.25
4204,93.475,1,False,326.167
4205,97.305,1,False,381.333
4206,90.504,1,False,347.25
4207,94.397,1,False,343.857
4208,99.973,1,False,367.333
4209,78.968,1,False,410.333
4210,78.203,1,False,439.6
4211,79.381,1,False,435.0
4212,97.717,1,False,379.25
4213,95.512,1,False,30.0
4214,97.256,1,False,245.5
4215,71.291,1,False,658.333
4216,75.927,1,True,110.0
4217,86.596,1,True,164.4
4218,87.257,1,False,398.2
4219,92.38,1,False,370.0
4220,94.228,1,False,419.4
4221,94.813,1,False,333.0
4222,85.485,1,False,431.5
4223,84.798,1,False,142.5
4224,87.751,1,False,357.0
4225,92.184,1,False,502.4
4226,109.291,1,False,395.0
4227,106.478,1,False,390.0
4228,105.69,1,False,422.333
4229,101.136,1,False,498.667
4230,117.426,1,False,326.333
4231,105.29,1,False,104.0
4232,118.413,1,False,174.5
4233,100.741,1,False,477.333
4234,106.166,1,False,278.667
4235,101.06,1,False,138.2
4236,78.217,1,False,404.0
4237,93.182,1,False,61.667
4238,79.445,1,False,30.667
4239,91.552,1,False,496.286
4240,101.572,1,False,784.0
4241,86.302,1,False,791.0
4242,123.483,1,False,136.0
4243,103.84,1,False,418.5
4244,116.162,1,False,199.167
4245,109.959,1,False,557.0
4246,122.247,1,False,398.0
4247,103.299,1,False,577.6
4248,112.098,1,False,643.5
4249,104.223,1,False,368.0
4250,103.305,1,False,250.75
4251,84.539,1,False,632.5
4252,95.33,1,False,102.333
4253,72.379,1,False,423.5
4254,90.477,1,False,276.75
4255,82.259,1,False,731.0
4256,102.984,1,False,185.0
4257,72.702,1,False,362.25
4258,80.086,1,False,411.5
4259,40.716,1,False,191.0
4260,51.111,1,False,-13.667
4261,39.509,1,False,528.667
4262,61.226,1,False,399.0
4263,65.31,1,False,93.5
4264,56.7,1,False,0
4265,38.453,1,False,326.25
4266,50.259,1,False,409.0
4267,55.701,1,False,343.667
4268,68.906,1,False,360.0
4269,85.224,1,False,265.5
4270,83.773,1,False,366.5
4271,101.653,1,False,96.0
4272,104.511,1,False,320.5
4273,103.288,1,False,313.0
4274,99.561,1,False,575.0
4275,90.237,1,False,236.5
4276,70.675,1,False,252.6
4277,47.38,1,False,563.0
4278,54.894,1,False,6.0
4279,45.982,1,False,212.0
4280,39.454,1,False,390.25
4281,52.313,1,False,404.667
4282,45.29,1,False,480.0
4283,34.5,1,False,462.5
4284,24.876,1,False,638.0
4285,24.205,1,False,-20.0
4286,45.549,1,False,281.0
4287,54.549,1,False,121.0
4288,72.354,1,False,211.0
4289,84.732,1,False,165.2
4290,86.321,1,False,764.0
4291,96.52,1,False,73.667
4292,68.221,1,False,169.0
4293,64.143,1,False,177.333
4294,71.594,1,False,290.667
4295,71.435,1,False,26.5
4296,52.309,1,False,352.5
4297,40.151,1,False,790.0
4298,45.689,1,False,0.0
4299,55.615,1,False,371.5
4300,77.117,1,False,331.25
4301,86.471,1,False,518.667
4302,98.855,1,False,639.0
4303,109.443,1,False,240.0
4304,105.121,1,False,310.25
4305,112.597,1,False,259.5
4306,108.435,1,False,541.0
4307,117.65,1,False,489.0
4308,102.492,1,False,623.0
4309,121.278,1,False,295.2
4310,112.369,1,False,462.2
4311,117.749,1,False,403.75
4312,100.831,1,False,492.0
4313,109.986,1,False,276.667
4314,114.032,1,False,463.2
4315,116.791,1,False,446.333
4316,115.308,1,False,420.833
4317,109.231,1,False,584.0
4318,107.726,1,False,489.167
4319,120.311,1,False,380.5
4320,99.666,1,False,584.833
4321,127.68,1,False,282.0
4322,100.146,1,False,490.5
4323,122.057,1,False,294.5
4324,104.826,1,False,424.5
4325,114.698,1,False,329.333
4326,109.98,1,False,488.75
4327,116.875,1,False,469.2
4328,91.279,1,False,361.0
4329,101.747,1,False,279.667
4330,85.34,1,False,165.0
4331,99.259,1,True,92.286
4332,97.871,1,False,442.5
4333,92.367,1,False,135.667
4334,95.925,1,False,32.5
4335,95.489,1,False,224.25
4336,78.515,1,False,186.25
4337,71.649,1,False,301.333
4338,43.309,1,False,335.0
4339,37.961,1,False,-7.0
4340,35.637,1,False,205.5
4341,21.163,1,False,0
4342,34.564,1,False,-18.5
4343,32.121,1,False,177.0
4344,10.559,1,False,0
4345,5.663,1,False,-35.0
4346,16.117,1,False,-22.0
4347,11.663,1,False,-29.0
4348,26.395,1,False,214.0
4349,43.715,1,False,62.333
4350,19.906,1,False,-33.0
4351,41.744,1,False,-24.0
4352,19.214,1,False,-25.0
4353,26.267,1,False,-20.5
4354,24.62,1,False,34.0
4355,47.862,1,False,-19.5
4356,27.408,1,False,-21.5
4357,38.943,1,False,169.5
4358,33.218,1,False,99.75
4359,33.997,1,False,0
4360,22.111,1,False,-16.75
4361,52.194,1,False,56.333
4362,34.279,1,False,-29.667
4363,55.994,1,False,-17.75
4364,39.711,1,False,-2.0
4365,56.064,1,False,64.8
4366,50.31,1,False,212.0
4367,63.238,1,False,11.75
4368,42.554,1,False,61.5
4369,61.259,1,False,-23.25
4370,40.772,1,False,128.75
4371,54.16,1,False,274.667
4372,48.198,1,False,289.4
4373,52.643,1,False,321.0
4374,66.176,1,False,38.714
4375,63.447,1,False,161.0
4376,41.793,1,False,-25.0
4377,49.18,1,False,388.667
4378,41.968,1,False,-25.0
4379,38.59,1,False,-23.667
4380,45.982,1,False,5.0
4381,34.284,1,False,-18.0
4382,22.119,1,False,89.0
4383,15.226,1,False,-14.0
4384,41.243,1,False,71.0
4385,57.117,1,False,206.333
4386,58.735,1,False,-24.75
4387,31.754,1,False,379.0
4388,31.063,1,False,-17.0
4389,30.467,1,False,80.0
4390,25.135,1,False,520.5
4391,21.833,1,False,0
4392,6.761,1,False,625.0
4393,11.459,1,False,0
4394,8.136,1,False,0
4395,18.031,1,False,8.5
4396,21.648,1,False,618.0
4397,36.475,1,False,-19.0
4398,38.785,1,False,263.2
4399,31.305,1,False,151.0
4400,15.891,1,False,0
4401,14.177,1,False,110.0
4402,40.82,1,False,90.0
4403,20.672,1,False,399.5
4404,4.948,1,False,0
4405,4.238,1,False,-26.0
4406,2.46,1,False,0
4407,-3.553,1,False,0
4408,15.659,1,False,-6.667
4409,53.808,1,False,252.0
4410,52.735,1,False,139.75
4411,34.153,1,False,393.0
4412,28.249,1,False,-23.0
4413,16.135,1,False,93.0
4414,21.587,1,False,-17.0
4415,1.143,1,False,0
4416,-0.661,1,False,0
4417,11.335,1,False,-18.0
4418,10.737,1,False,167.0
4419,26.271,1,False,72.0
4420,34.75,1,False,522.5
4421,44.216,1,False,850.5
4422,30.142,1,False,0
4423,15.49,1,False,41.5
4424,30.094,1,False,-16.0
4425,12.779,1,False,145.5
4426,19.693,1,False,0
4427,11.754,1,False,-19.0
4428,3.568,1,False,0
4429,9.346,1,False,-29.0
4430,12.124,1,False,349.0
4431,9.023,1,False,0
4432,14.934,1,False,-24.5
4433,11.458,1,False,-32.0
4434,8.929,1,False,-34.0
4435,18.99,1,False,-29.5
4436,29.02,1,False,258.5
4437,34.792,1,False,283.5
4438,38.501,1,False,0
4439,42.683,1,False,365.667
4440,52.102,1,False,491.167
4441,46.453,1,False,217.0
4442,43.184,1,False,104.25
4443,44.338,1,False,296.667
4444,21.998,1,False,232.0
4445,31.286,1,False,31.0
4446,15.395,1,False,67.0
4447,0.007,1,False,0
4448,-1.826,1,False,-37.0
4449,24.997,1,False,-22.0
4450,12.408,1,False,106.0
4451,11.017,1,False,-25.0
4452,25.245,1,False,352.0
4453,25.023,1,False,177.0
4454,28.638,1,False,153.333
4455,37.786,1,False,329.8
4456,65.374,1,False,491.333
4457,70.078,1,False,375.0
4458,71.442,1,False,389.833
4459,71.502,1,False,413.0
4460,72.983,1,False,363.8
4461,39.391,1,False,167.5
4462,42.225,1,False,347.5
4463,61.315,1,False,138.75
4464,59.563,1,False,357.333
4465,60.698,1,False,484.0
4466,66.557,1,False,531.0
4467,61.26,1,False,339.5
4468,40.891,1,False,209.0
4469,50.77,1,False,390.25
4470,19.539,1,False,756.0
4471,21.915,1,False,147.0
4472,48.915,1,False,233.8
4473,48.939,1,False,417.5
4474,44.85,1,False,542.0
4475,33.239,1,False,0
4476,34.372,1,False,104.5
4477,68.12,1,True,499.167
4478,118.224,1,False,459.5
4479,108.704,1,False,351.6
4480,109.243,1,False,414.5
4481,112.794,1,False,374.333
4482,113.816,1,False,338.4
4483,117.613,1,False,427.5
4484,115.526,1,False,23.0
4485,100.273,1,False,380.667
4486,92.663,1,False,0
4487,74.513,1,True,138.0
4488,61.399,1,False,276.5
4489,72.801,1,True,217.5
4490,80.416,1,False,328.0
4491,90.171,1,True,202.0
4492,81.742,1,False,379.0
4493,85.81,1,True,371.0
4494,106.223,1,True,237.0
4495,111.275,1,False,-10.5
4496,96.427,1,False,550.0
4497,89.482,1,False,411.0
4498,80.707,1,False,0
4499,58.854,1,False,0
4500,47.414,1,False,124.0
4501,57.195,1,True,205.5
4502,50.09,1,False,430.0
4503,42.446,1,False,-31.0
4504,57.637,1,False,6.0
4505,68.468,1,False,0
4506,90.343,1,False,65.0
4507,88.632,1,False,-16.0
4508,74.106,1,False,92.5
4509,86.604,1,False,151.667
4510,96.781,1,False,0
4511,63.339,1,False,808.0
4512,56.473,1,False,124.333
4513,66.463,1,False,37.0
4514,65.485,1,True,408.667
4515,90.156,1,False,242.333
4516,85.049,1,False,0
4517,85.352,1,False,-20.75
4518,82.695,1,False,242.333
4519,63.775,1,False,358.4
4520,63.165,1,True,310.6
4521,55.874,1,False,295.889
4522,48.701,1,False,405.6
4523,45.774,1,False,428.25
4524,38.916,1,False,386.25
4525,34.857,1,False,344.6
4526,35.7,1,False,189.6
4527,45.378,1,False,455.333
4528,46.094,1,False,369.4
4529,63.763,1,False,460.833
4530,64.594,1,False,613.0
4531,71.691,1,False,427.2
4532,86.381,1,False,284.25
4533,77.454,1,False,410.4
4534,79.989,1,False,380.833
4535,83.937,1,False,470.25
4536,90.97,1,False,184.0
4537,82.596,1,False,255.4
4538,84.289,1,False,159.875
4539,86.716,1,False,364.5
4540,82.373,1,False,383.0
4541,73.85,1,False,364.667
4542,68.595,1,False,292.0
4543,85.399,1,False,284.0
4544,96.68,1,False,468.75
4545,106.452,1,False,443.4
4546,109.809,1,False,199.667
4547,92.671,1,False,263.667
4548,90.543,1,False,36.5
4549,64.118,1,False,259.0
4550,91.165,1,True,272.2
4551,103.644,1,False,101.5
4552,88.701,1,False,160.4
4553,79.772,1,False,281.0
4554,63.09,1,False,169.333
4555,52.125,1,False,27.0
4556,54.221,1,False,188.75
4557,48.415,1,False,162.0
4558,30.773,1,False,158.5
4559,41.169,1,False,247.667
4560,21.231,1,False,0
4561,21.005,1,False,91.0
4562,19.862,1,False,121.0
4563,46.542,1,False,177.0
4564,74.306,1,False,39.0
4565,54.306,1,False,241.0
4566,55.983,1,False,323.4
4567,60.858,1,False,254.0
4568,81.294,1,False,172.8
4569,64.107,1,False,488.8
4570,77.253,1,False,259.6
4571,68.382,1,False,814.5
4572,88.112,1,False,549.75
4573,85.655,1,False,351.25
4574,86.226,1,False,295.5
4575,99.43,1,False,328.143
4576,100.157,1,False,329.667
4577,101.91,1,False,291.0
4578,103.597,1,False,456.2
4579,107.515,1,False,399.0
4580,106.874,1,False,527.0
4581,105.673,1,False,575.75
4582,107.283,1,False,383.25
4583,108.874,1,False,631.333
4584,99.566,1,False,403.5
4585,101.511,1,False,663.5
4586,98.033,1,False,553.2
4587,110.34,1,False,317.0
4588,98.2,1,False,556.0
4589,116.749,1,False,380.0
4590,97.462,1,False,583.6
4591,117.444,1,False,265.5
4592,97.837,1,False,407.0
4593,113.913,1,False,206.75
4594,104.832,1,False,307.5
4595,102.748,1,False,472.667
4596,103.209,1,False,631.5
4597,117.118,1,False,444.5
4598,103.94,1,False,582.75
4599,118.272,1,False,536.5
4600,119.208,1,False,574.667
4601,104.649,1,False,718.0
4602,104.677,1,False,660.5
4603,87.458,1,False,784.75
4604,112.8,1,True,81.0
4605,88.791,1,False,641.0
4606,112.804,1,False,210.0
4607,90.845,1,False,781.5
4608,117.257,1,False,219.0
4609,82.342,1,False,506.667
4610,112.264,1,False,264.2
4611,102.425,1,False,726.0
4612,120.464,1,False,319.6
4613,107.054,1,False,0
4614,112.077,1,False,328.714
4615,111.272,1,False,809.5
4616,118.438,1,True,313.8
4617,112.592,1,False,351.667
4618,120.974,1,False,153.75
4619,100.564,1,False,409.0
4620,116.229,1,False,229.0
4621,112.835,1,True,405.667
4622,120.828,1,False,412.667
4623,105.733,1,False,553.333
4624,114.056,1,True,225.667
4625,102.421,1,True,425.333
4626,106.332,1,False,295.0
4627,115.018,1,True,438.25
4628,120.471,1,False,476.75
4629,97.913,1,False,506.75
4630,97.223,1,False,740.0
4631,90.221,1,False,429.0
4632,109.239,1,True,610.5
4633,106.432,1,False,689.0
4634,113.481,1,False,626.75
4635,113.159,1,False,508.0
4636,105.232,1,False,0
4637,99.054,1,False,465.143
4638,100.422,1,False,617.75
4639,97.816,1,False,339.0
4640,78.603,1,False,723.667
4641,114.442,1,True,163.75
4642,94.644,1,False,731.75
4643,131.979,1,False,275.0
4644,93.256,1,False,466.0
4645,115.826,1,False,237.75
4646,98.606,1,False,267.0
4647,89.55,1,False,372.0
4648,90.562,1,False,301.2
4649,104.198,1,False,268.333
4650,117.338,1,False,357.0
4651,117.915,1,False,365.667
4652,114.497,1,False,334.6
4653,107.31,1,False,330.0
4654,122.487,1,False,341.0
4655,109.628,1,False,532.333
4656,120.526,1,False,372.6
4657,124.656,1,False,303.25
4658,86.778,1,False,238.0
4659,92.749,1,False,392.4
4660,94.961,1,False,848.0
4661,71.825,1,False,597.333
4662,86.212,1,False,408.0
4663,82.57,1,False,486.6
4664,90.13,1,False,707.5
4665,97.131,1,False,115.0
4666,77.928,1,False,336.25
4667,76.057,1,False,257.75
4668,92.742,1,False,160.667
4669,89.95,1,False,167.25
4670,64.1,1,False,318.667
4671,33.861,1,False,432.0
4672,29.105,1,False,200.167
4673,21.332,1,False,134.8
4674,4.79,1,False,95.222
4675,1.998,1,False,138.5
4676,7.308,1,False,157.5
4677,6.107,1,False,182.818
4678,15.876,1,False,212.5
4679,13.787,1,False,139.8
4680,33.082,1,False,209.4
4681,51.639,1,False,481.2
4682,67.642,1,False,445.25
4683,68.23,1,False,504.0
4684,82.702,1,False,343.0
4685,77.787,1,False,483.667
4686,86.398,1,False,330.0
4687,81.803,1,False,504.75
4688,99.315,1,False,182.667
4689,96.032,1,False,264.5
4690,95.324,1,False,357.667
4691,102.123,1,False,327.667
4692,104.951,1,False,535.0
4693,115.874,1,False,512.0
4694,109.183,1,False,440.8
4695,108.736,1,False,584.0
4696,111.083,1,False,220.5
4697,96.348,1,False,697.0
4698,121.356,1,True,254.0
4699,108.753,1,False,787.0
4700,124.173,1,False,145.667
4701,87.282,1,False,481.0
4702,128.829,1,False,103.4
4703,90.551,1,False,437.0
4704,97.911,1,False,404.25
4705,82.374,1,False,722.0
4706,91.371,1,False,171.5
4707,78.972,1,False,353.0
4708,112.053,1,False,247.25
4709,88.067,1,False,774.0
4710,111.863,1,False,164.333
4711,100.323,1,False,275.75
4712,96.488,1,False,365.667
4713,108.462,1,False,222.0
4714,117.885,1,False,436.75
4715,117.995,1,True,530.5
4716,124.191,1,False,120.0
4717,97.7,1,False,591.833
4718,106.7,1,True,318.667
4719,99.611,1,True,373.5
4720,114.637,1,False,419.0
4721,110.728,1,False,310.8
4722,115.635,1,False,159.25
4723,106.859,1,False,438.25
4724,130.09,1,True,283.0
4725,109.701,1,False,662.667
4726,119.483,1,False,444.333
4727,92.468,1,False,297.0
4728,107.691,1,False,522.0
4729,109.05,1,False,675.25
4730,112.157,1,False,472.167
4731,94.576,1,False,615.667
4732,120.652,1,True,280.714
4733,95.496,1,False,518.333
4734,116.647,1,False,139.5
4735,114.604,1,False,389.5
4736,104.603,1,False,903.8
4737,128.631,1,False,497.667
4738,107.571,1,False,665.0
4739,119.565,1,False,578.333
4740,113.23,1,False,307.4
4741,112.125,1,False,393.333
4742,121.97,1,False,396.333
4743,104.629,1,False,354.0
4744,87.284,1,False,560.0
4745,90.737,1,True,216.0
4746,92.657,1,False,551.5
4747,92.975,1,False,502.5
4748,90.858,1,False,383.5
4749,93.976,1,False,59.5
4750,85.41,1,False,576.2
4751,75.689,1,False,820.0
4752,100.644,1,False,52.0
4753,103.051,1,True,218.5
4754,119.767,1,False,446.25
4755,117.477,1,False,629.75
4756,108.232,1,False,1072.5
4757,108.351,1,False,486.25
4758,93.275,1,False,0
4759,93.292,1,False,436.5
4760,90.672,1,True,705.75
4761,95.051,1,False,196.0
4762,78.822,1,False,238.0
4763,103.653,1,False,85.5
4764,92.365,1,False,466.5
4765,126.198,1,False,69.0
4766,122.041,1,False,551.625
4767,142.164,1,False,280.5
4768,106.374,1,False,280.0
4769,97.165,1,True,276.8
4770,135.095,1,True,316.167
4771,131.177,1,False,353.167
4772,127.874,1,False,199.167
4773,103.626,1,False,409.833
4774,112.283,1,False,398.0
